sh,雪铁龙C3-XR,1,12.80,2.1,1.1,1.6,29,0,3500,2,7.50
sh,纳智捷纳5,1,12.90,2.5,3.4,1.8,91,1,3500,0,5.68
sh,雪佛兰科鲁兹,1,10.80,2.0,2,1.5,17,0,3500,6,6.60
sh,大众高尔夫,1,25.60,6.7,5.11,2.0,31,1,4600,4,11.50
sh,大众朗逸,1,17.10,7.1,7.4,1.4,37,2,3500,1,6.00
sh,比亚迪F3,1,6.10,4.3,1.9,1.5,33,0,3000,0,2.60
sh,大众迈腾,1,22.10,5.8,6.5,1.4,155,0,3500,3,8.00
sh,路虎发现,1,129.00,8.2,6,5.0,37,2,18400,0,46.00
sh,雪佛兰迈锐宝,1,20.30,1.1,0.2,2.0,111,0,4600,1,11.50
sh,马自达3,2,13.30,3.5,7,1.6,41,0,3500,5,4.10
sh,捷豹XF,1,59.70,3.1,3.8,2.0,5,0,11600,3,29.00
sh,本田雅阁,1,24.20,10.5,7.9,2.0,83,1,3500,2,8.00
sh,长安逸动,1,8.70,7.9,3.6,1.6,13,0,3500,1,4.30
sh,丰田雷凌,2,13.50,0.7,1.4,1.6,79,0,3920,0,9.80
sh,大众POLO,2,11.60,2.7,4.2,1.4,137,0,3500,1,5.60
sh,荣威360,1,9.00,1.1,1.6,1.5,55,0,3500,2,5.10
sh,别克君威,2,19.40,2.1,2.8,2.0,15,0,4600,2,11.50
sh,别克君威,1,19.40,4.4,2.1,2.0,61,0,4480,1,11.20
sh,斯柯达明锐,1,15.40,0.6,1.8,1.6,117,0,3560,0,8.90
sh,宝马5系,1,50.60,10.5,3.2,2.0,45,0,12000,3,30.00
sh,哈弗H2,1,11.30,7.6,2.9,1.5,81,0,3500,0,5.90
sh,大众速腾,1,18.20,4.0,3.3,1.4,45,0,4320,3,10.80
sh,起亚智跑,2,22.70,8.6,6.1,2.0,17,0,3500,2,8.50
sh,大众朗行,1,14.00,3.5,3,1.6,47,0,3500,1,7.60
sh,荣威360,1,9.80,0.2,1.11,1.5,145,0,3500,1,6.50
sh,雪佛兰赛欧,1,7.00,6.4,7,1.4,39,0,3000,5,1.80
sh,荣威550,1,16.30,5.6,6.4,1.8,33,1,3500,1,4.30
sh,斯柯达明锐,1,15.30,2.8,5.2,1.6,45,0,3500,1,5.80
sh,大众途观,1,29.00,11.2,5.11,1.8,25,0,4872,0,12.18
sh,大众POLO,2,11.30,3.1,2.7,1.6,91,0,3500,1,6.00
sh,福特福克斯,1,13.90,3.4,6.4,1.8,45,1,3500,0,4.96
sh,现代ix25,1,13.00,8.4,2.6,1.6,7,0,3500,0,8.00
sh,比亚迪F3,1,4.80,6.0,5.5,1.5,59,0,3000,2,1.60
sh,大众POLO,1,13.40,3.3,4.3,1.6,63,0,3500,2,6.60
sh,长安逸动,1,9.60,3.1,2.6,1.6,45,0,3500,2,5.30
sh,大众迈腾,1,24.60,10.4,7.7,1.8,51,0,3500,6,7.50
sh,比亚迪F3R,1,6.90,8.3,7.4,1.5,53,0,2500,8,0.90
sh,雪佛兰迈锐宝,1,21.70,8.5,3.11,2.4,27,0,3680,3,9.20
sh,福特致胜,1,19.50,4.4,3.11,2.3,37,0,3680,8,9.20
sh,雪佛兰爱唯欧,2,8.60,4.6,2.9,1.4,13,0,3500,7,4.30
sh,标致307,2,11.50,8.7,7.10,1.6,43,0,3000,2,3.00
sh,大众朗逸,1,14.60,2.6,5.1,1.6,33,0,3500,0,6.12
sh,大众速腾,1,15.10,3.2,3.4,1.6,21,0,3500,1,8.23
sh,斯柯达速派,1,22.10,5.4,3,1.8,67,0,4400,1,11.00
sh,路虎揽胜运动版,1,113.80,5.3,3.4,3.0,7,0,31200,0,78.00
sh,力帆X60,1,9.20,2.6,2.11,1.8,31,0,3500,1,3.40
sh,哈弗H6,1,11.50,2.8,5.3,2.0,29,0,3500,8,4.90
sh,大众朗行,1,12.60,3.4,3.9,1.6,45,0,3500,0,6.20
sh,大众Passat领驭,1,23.40,9.9,6.10,1.8,23,0,3500,2,7.70
sh,荣威350,1,10.90,6.9,6.8,1.5,23,0,3500,1,3.50
sh,大众迈腾,1,23.90,7.1,4.4,1.8,13,0,5520,4,13.80
sh,大众朗逸,1,14.60,6.1,5.7,1.6,39,0,3500,4,6.50
sh,雪铁龙世嘉,1,11.80,9.0,5.10,1.6,77,1,3000,0,3.00
sh,起亚福瑞迪,2,11.80,5.4,6.10,1.6,41,0,3500,3,3.80
sh,哈弗H6,2,11.50,6.6,5.2,2.0,25,0,3500,1,4.50
sh,雪铁龙爱丽舍,1,10.40,0.1,0.1,1.6,7,0,3500,0,8.50
sh,福特福克斯,1,16.20,6.7,5.9,2.0,31,0,3500,3,4.75
sh,福特嘉年华,1,10.60,7.1,6.2,1.5,27,1,3500,3,3.50
sh,大众桑塔纳,1,10.80,7.0,3.11,1.6,13,0,3500,3,5.50
sh,福特福克斯,2,13.40,1.8,3.9,1.8,21,0,3500,7,5.70
sh,福特福克斯,1,12.40,6.6,2.11,1.8,15,0,3500,2,5.30
sh,荣威350,1,8.50,4.3,1.3,1.5,21,1,3500,9,5.00
sh,福特嘉年华,1,9.80,6.0,4.9,1.5,25,0,3500,6,3.60
sh,日产轩逸,1,14.70,7.3,7.7,1.6,11,0,3500,4,4.50
sh,现代悦动,2,11.90,2.8,3.9,1.6,15,0,3500,2,5.30
sh,福特福克斯,1,13.00,5.0,2.8,1.6,65,0,3500,2,6.20
sh,起亚K3,1,14.30,4.5,3.5,1.6,25,0,3500,2,7.20
sh,丰田汉兰达,1,32.40,5.2,5.2,2.7,11,1,7440,0,18.60
sh,比亚迪S7,1,15.20,1.4,1.4,2.0,65,0,3848,2,9.62
sh,斯柯达明锐,1,16.20,5.1,5.11,1.6,33,0,3500,5,5.80
sh,起亚智跑,1,20.90,8.9,5.2,2.0,35,0,3720,6,9.30
sh,福特福克斯,1,10.80,6.4,4.10,1.8,21,0,3500,5,4.20
sh,MG3,1,9.70,3.6,3.9,1.5,31,0,3500,0,4.00
sh,福特福克斯,2,10.80,4.8,5,1.8,31,0,3500,1,4.05
sh,福特翼搏,2,13.90,2.3,2.9,1.5,19,0,3500,3,7.98
sh,现代途胜,1,20.00,10.5,5.11,2.0,5,0,3500,0,7.00
sh,福特福克斯,1,12.90,7.0,7.5,1.8,49,0,3500,0,3.70
sh,别克英朗,1,18.60,6.6,7.3,1.6,107,0,3500,4,5.40
sh,别克昂科拉,1,21.40,5.4,3.7,1.4,21,1,3920,0,9.80
sh,荣威350,1,10.30,8.5,4,1.5,27,1,3500,0,3.40
sh,比亚迪S6,2,8.70,4.6,3.7,2.0,57,0,3500,0,4.00
sh,雪佛兰乐风,2,8.90,12.0,7.1,1.4,13,1,3000,5,2.10
sh,标致3008,1,21.90,10.9,4.4,1.6,11,0,3880,0,9.70
sh,比亚迪S6,1,11.70,8.2,5.5,2.0,23,0,3500,4,4.00
sh,别克凯越,1,12.80,7.0,5.4,1.6,9,0,3500,1,4.10
sh,福特福克斯,1,14.40,4.1,2.10,1.6,59,0,3500,4,6.28
sh,斯柯达昊锐,1,25.60,6.5,5.3,1.8,37,0,3600,0,9.00
sh,大众朗逸,1,13.30,11.9,6.1,1.6,9,0,3500,11,5.00
sh,别克凯越,2,12.80,5.7,5.2,1.6,11,0,3500,4,4.30
sh,雪铁龙世嘉,1,14.20,8.8,6.2,1.6,7,0,3500,2,4.56
sh,大众朗逸,2,13.30,4.4,5.8,1.6,13,0,3500,1,5.10
sh,雪铁龙世嘉,1,14.40,4.3,6.2,2.0,39,0,3500,0,4.70
sh,英菲尼迪QX30,1,29.90,1.9,0.6,1.6,19,0,10000,0,25.00
sh,别克凯越,1,10.80,4.8,5.11,1.6,29,0,3500,5,3.50
sh,铃木天语,1,11.80,11.7,7.3,1.6,41,1,3000,2,2.98
sh,日产骐达,2,13.30,0.5,1,1.6,15,0,4080,1,10.20
sh,日产蓝鸟,1,14.30,1.3,0.6,1.6,61,0,4200,3,10.50
sh,道奇酷威,1,31.70,3.6,3.7,2.4,75,0,7000,0,17.50
sh,Jeep自由客,1,30.10,3.5,1.7,2.4,71,1,7152,1,17.88
sh,沃尔沃S40,1,29.10,4.2,6.9,2.0,55,0,3500,4,8.00
sh,MG6,1,14.40,10.4,4.7,1.8,11,0,3500,2,5.50
sh,力帆X60,1,8.50,8.8,3.11,1.8,49,0,3000,1,2.70
sh,别克GL8,2,22.70,9.8,4.11,2.4,43,0,4400,3,11.00
sh,别克君威,1,20.10,4.7,5.9,2.0,325,0,3500,5,7.50
sh,荣威360,1,9.00,1.9,0.9,1.5,71,0,3500,5,5.20
sh,道奇酷威,1,32.60,10.0,6.3,2.7,27,2,3672,2,9.18
sh,道奇酷威,1,32.60,10.0,6.7,2.7,11,2,4000,2,10.00
sh,荣威550,1,16.30,6.4,7.4,1.8,57,0,3500,0,3.95
sh,别克君威,1,24.50,6.4,3.3,2.4,117,0,4720,0,11.80
sh,众泰T600,1,8.70,4.0,2.6,1.5,69,0,3500,1,5.10
sh,本田杰德,1,18.90,2.5,2.8,1.8,89,0,4800,0,12.00
sh,长安逸动,1,8.10,5.4,3.3,1.6,25,0,3500,3,4.00
sh,雪铁龙C3-XR,2,16.70,3.4,1.4,1.6,23,0,4000,4,10.00
sh,吉利远景,1,6.70,8.1,6.7,1.5,63,1,2500,0,0.98
sh,铃木雨燕,1,7.70,4.3,6.3,1.3,117,0,3000,5,2.60
sh,大众朗行,1,16.60,4.7,4.1,1.6,51,1,3500,1,7.90
sh,宝马3系,1,48.30,9.7,6.8,2.5,53,1,5000,1,12.50
sh,日产骊威,1,10.40,6.7,3.10,1.6,53,0,3500,2,4.58
sh,雪佛兰科鲁兹,1,13.00,5.4,6.5,1.6,25,0,3500,1,4.10
sh,奔驰C级,1,42.90,10.8,6.4,1.8,29,0,5800,3,14.50
sh,大众POLO,1,13.70,3.7,4.7,1.6,45,0,3500,2,6.70
sh,雪佛兰斯帕可,1,9.60,5.2,5.2,1.0,27,0,3500,1,3.40
sh,三菱劲炫ASX,1,14.10,9.9,4.6,2.0,29,0,3500,1,6.50
sh,奇瑞瑞虎3,1,8.00,2.7,2.2,1.6,95,0,3500,3,4.30
sh,福特翼搏,1,12.20,4.6,3.5,1.5,35,0,3500,0,6.50
sh,日产逍客,1,20.50,9.7,6.7,2.0,25,2,3500,3,7.10
sh,雪铁龙世嘉,1,12.70,10.7,4.6,1.6,37,1,3500,5,4.50
sh,奔腾B70,1,11.90,3.6,3.1,2.0,27,0,3500,5,6.00
sh,标致2008,2,12.10,3.1,2.8,1.6,33,0,3500,5,6.20
sh,哈弗H6,1,14.00,3.3,3.3,1.5,21,0,3500,1,7.28
sh,菲亚特菲翔,2,13.30,3.6,4.6,1.4,45,0,3500,2,5.98
sh,奔驰B级,2,38.90,12.2,6.11,2.0,29,0,3680,0,9.20
sh,别克君越,2,29.30,13.4,7.10,2.4,39,0,3500,2,8.00
sh,大众途安,1,19.70,6.4,3.7,1.4,49,0,3880,3,9.70
sh,荣威350,1,9.80,2.9,3,1.5,63,0,3500,0,4.20
sh,别克英朗,1,14.90,4.1,1.10,1.5,15,0,3500,3,8.50
sh,奥迪A4L,1,51.10,10.5,5.11,2.0,41,0,6200,13,15.50
sh,宝马X3,2,60.60,3.7,4.6,2.0,19,0,12000,2,30.00
sh,宝马X1,2,30.60,3.4,4.3,2.0,5,0,6800,2,17.00
sh,福特蒙迪欧,1,22.00,6.8,2.2,2.0,85,0,5400,2,13.50
sh,别克GL8,1,35.80,12.6,3.9,2.4,13,1,7400,2,18.50
sh,标致508,2,19.70,7.4,3.7,2.0,11,0,4400,0,11.00
sh,比亚迪S6,1,9.80,6.8,4.6,2.0,25,0,3500,7,4.00
sh,奥迪A4L,1,40.10,5.9,5.4,2.0,105,0,6800,3,17.00
sh,标致207,2,10.00,1.3,4.8,1.6,113,0,3500,1,4.30
sh,宝马3系,1,41.10,5.7,4.1,2.0,19,0,8800,2,22.00
sh,日产骐达,1,13.80,4.8,3.3,1.6,7,1,3500,3,8.28
sh,斯柯达明锐,1,14.70,4.7,3.10,1.6,27,0,3500,4,6.60
sh,陆风X5,1,12.60,3.1,3.10,2.0,65,0,3500,2,5.49
sh,斯柯达昕锐,1,10.40,5.1,3.3,1.6,23,0,3500,1,5.25
sh,现代瑞纳,1,8.60,7.0,3.11,1.4,17,1,3500,2,3.50
sh,长安逸动,1,8.70,5.5,4.1,1.6,65,0,3500,2,3.98
sh,起亚K4,1,17.20,0.8,1.10,1.8,31,0,4520,5,11.30
sh,别克凯越,1,11.50,6.7,3.7,1.5,11,0,3500,4,4.50
sh,宝马5系,1,54.20,2.8,2.9,2.0,497,0,14000,0,35.00
sh,斯柯达明锐,1,15.20,4.2,6.10,2.0,27,0,3500,2,4.88
sh,别克威朗,1,16.80,0.7,0.10,1.5,5,0,5600,3,14.00
sh,菲亚特菲翔,1,15.10,6.8,3,1.4,7,2,3500,2,7.50
sh,北汽新能源EV系列,1,20.60,1.2,0.8,0.0,11,0,3500,3,7.80
sh,标致307,2,10.10,4.2,7.4,1.6,21,0,3000,6,2.80
sh,雪铁龙C5,2,21.70,9.9,6.10,2.3,23,0,3500,8,6.50
sh,福特福克斯,1,12.50,9.0,6.11,1.8,27,0,3500,8,3.50
sh,比亚迪F3,1,7.30,3.1,6.9,1.5,29,0,3000,9,1.50
sh,大众速腾,1,17.70,6.6,5.8,1.4,29,0,3500,9,6.80
sh,别克凯越,1,12.80,8.0,6.9,1.6,21,0,3500,7,3.60
sh,雪佛兰迈锐宝,2,19.70,6.0,4.5,2.0,23,0,4120,0,10.30
sh,MG锐行,2,12.60,2.9,2.9,1.5,25,1,3500,4,7.20
sh,比亚迪S6,1,9.80,3.2,3.7,2.0,65,0,3500,14,4.20
sh,奔驰E级,1,47.50,7.8,5.1,1.8,13,0,8400,2,21.00
sh,别克昂科拉,1,17.40,4.9,4.3,1.4,101,0,3500,2,8.30
sh,别克凯越,1,11.70,4.3,7.2,1.6,19,0,3500,0,3.50
sh,雷诺科雷傲,1,29.10,3.7,6.3,2.5,15,0,4000,2,10.00
sh,日产轩逸,2,13.50,8.5,6.6,1.6,9,2,3500,0,4.50
sh,别克英朗,1,14.90,9.5,5.3,1.6,35,0,3500,4,5.25
sh,别克凯越,1,12.80,10.9,5.11,1.6,15,0,3500,4,4.10
sh,别克君威,2,22.10,6.7,5.11,2.0,19,0,3520,0,8.80
sh,别克英朗,1,14.90,7.9,2.8,1.6,9,1,3500,2,6.80
sh,福特福克斯,1,14.80,0.2,1.3,1.6,93,0,3840,0,9.60
sh,大众甲壳虫,2,25.00,4.8,3.4,1.4,7,0,5680,0,14.20
sh,雪铁龙世嘉,1,12.70,8.6,4.6,2.0,19,0,3500,2,4.40
sh,别克凯越,1,12.60,7.2,2.10,1.5,31,0,3500,2,5.20
sh,别克凯越,1,10.50,2.1,3.9,1.5,5,0,3500,3,5.50
sh,大众朗逸,1,13.30,5.0,5.7,1.6,25,0,3500,0,5.80
sh,起亚锐欧,1,8.40,8.5,7.8,1.4,19,0,3000,2,1.95
sh,雪佛兰创酷,1,14.50,2.7,2.4,1.4,71,0,3500,3,8.50
sh,福特福克斯,1,13.90,6.9,6.8,1.8,19,0,3500,4,4.30
sh,斯柯达明锐,1,17.50,12.1,5.4,1.4,17,1,3500,1,6.80
sh,本田雅阁,1,22.00,9.9,6.3,2.0,25,0,3980,0,9.95
sh,斯柯达明锐,2,15.60,11.7,5.8,2.0,19,0,3500,4,5.80
sh,福特福克斯,1,15.60,3.1,3.7,1.6,5,0,3500,2,7.80
sh,雪佛兰科鲁兹,1,13.90,9.9,5.6,1.6,9,0,3500,0,5.20
sh,别克凯越,1,10.80,9.9,5.10,1.6,7,0,3500,6,3.60
sh,斯柯达明锐,1,16.50,2.3,1,1.6,15,0,4320,0,10.80
sh,奔驰C级,2,35.40,0.8,1.1,1.6,21,0,12000,1,30.00
sh,特斯拉MODEL,1,78.00,6.9,1.7,0.0,13,0,20800,2,52.00
sh,雪佛兰科鲁兹,1,13.40,3.6,5.7,1.6,35,0,3500,4,5.00
sh,哈弗H1,1,8.50,0.6,1.7,1.5,107,0,3500,1,5.70
sh,大众高尔夫,1,18.20,8.0,4.4,1.4,53,1,3600,2,9.00
sh,玛莎拉蒂Ghibli,1,97.50,4.1,3.1,3.0,83,0,28112,2,70.28
sh,马自达昂科赛拉,1,13.70,1.5,1.5,1.5,201,0,4000,1,10.00
sh,MG3,1,9.70,2.6,3.11,1.5,141,0,3500,5,4.50
sh,马自达6,1,19.50,6.1,5.2,2.0,103,0,3500,9,6.90
sh,东风风神AX3,1,9.50,2.0,1,1.5,27,0,3500,0,6.00
sh,雪佛兰迈锐宝,1,21.70,7.1,4,2.4,53,0,3600,2,9.00
sh,标致408,1,15.40,4.1,6.10,2.0,75,2,3500,2,4.60
sh,本田思铂睿,1,27.80,8.4,6.6,2.4,51,1,3640,1,9.10
sh,别克昂科拉,1,21.40,3.8,4.8,1.4,67,1,3500,0,8.30
sh,起亚K2,1,10.80,6.4,4.7,1.6,7,0,3500,2,5.20
sh,雪铁龙世嘉,1,12.90,11.3,7.7,1.6,35,0,3000,4,2.90
sh,别克君威,1,19.40,2.0,2.6,2.0,197,0,4520,3,11.30
sh,铃木凯泽西,2,25.50,9.7,6.5,2.4,55,0,3500,0,8.00
sh,奥迪Q7,1,126.70,11.1,5.1,3.0,53,0,14400,4,36.00
sh,哈弗H6,1,14.40,1.2,0.7,1.5,35,0,3800,3,9.50
sh,本田锋范经典,1,11.90,6.1,3.11,1.5,61,1,3500,3,5.60
sh,大众POLO,2,11.30,1.1,1.10,1.6,39,0,3500,1,7.20
sh,日产骐达,1,12.50,3.6,5.5,1.6,45,0,3500,3,6.00
sh,日产骐达,1,13.60,4.4,3.11,1.6,27,0,3500,4,6.80
sh,荣威350,1,9.70,5.4,4,1.5,89,0,3500,2,4.10
sh,MG3,1,9.70,3.3,4.10,1.5,27,0,3500,1,3.40
sh,日产轩逸,1,14.60,11.6,7,1.6,51,1,3500,0,4.80
sh,别克凯越,1,11.10,3.0,3.8,1.5,19,0,3500,6,5.00
sh,日产骊威,1,9.30,13.2,6.9,1.6,49,1,3000,5,2.99
sh,大众迈腾,1,39.10,2.9,1.11,2.0,83,0,8000,0,20.00
sh,大众朗逸,2,13.50,11.8,7.4,1.6,65,0,3500,4,4.20
sh,别克英朗,2,13.80,3.7,2.3,1.5,21,0,3500,0,8.10
sh,起亚福瑞迪,1,11.80,10.7,7.3,1.6,19,0,3500,6,3.52
sh,比亚迪S6,1,9.80,0.6,2.10,2.0,47,0,3500,6,4.50
sh,长安逸动,1,9.60,2.9,2.1,1.6,9,0,3500,4,5.50
sh,别克英朗,2,16.30,4.1,3.10,1.6,15,0,3500,0,7.00
sh,马自达3星骋,2,14.10,4.4,4.3,1.6,39,0,3500,0,6.50
sh,大众宝来,1,11.70,14.2,7.4,1.6,17,0,3500,3,4.00
sh,江淮瑞风S3,1,8.60,3.0,1.2,1.5,25,0,3500,0,5.10
sh,标致307,1,11.90,3.2,3.6,1.6,31,0,3500,0,5.00
sh,雪佛兰迈锐宝,1,23.40,7.5,1.11,1.6,23,0,4600,0,11.50
sh,雪佛兰创酷,1,13.20,1.2,1.8,1.4,53,0,3520,0,8.80
sh,标致508,1,24.90,4.6,4.7,2.3,17,0,4120,3,10.30
sh,日产骊威,1,9.30,8.2,3.6,1.6,41,0,3500,6,4.80
sh,大众帕萨特,1,30.90,6.4,6.4,2.0,33,1,5200,0,13.00
sh,比亚迪F0,1,4.40,11.0,6.4,1.0,17,0,2500,4,0.80
sh,雪佛兰创酷,1,13.20,3.6,1.7,1.4,19,0,3500,4,8.30
sh,大众POLO,1,11.60,4.8,5.10,1.4,47,0,3500,4,4.50
sh,现代索纳塔八,1,21.70,8.3,4.1,2.4,9,0,4000,0,10.00
sh,雪佛兰科鲁兹,1,14.90,7.5,5.1,1.8,19,2,3500,0,5.50
sh,别克英朗,1,14.90,7.0,4.11,1.6,23,0,3500,6,5.50
sh,江淮iEV,1,19.50,3.0,2.1,0.0,15,0,3500,2,5.00
sh,东风风神H30,1,8.80,6.5,5.6,1.6,31,0,3000,6,2.50
sh,起亚索兰托,1,29.10,5.5,5.6,2.4,61,0,4800,3,12.00
sh,别克英朗,1,14.40,9.1,4.8,1.6,7,1,3500,5,5.20
sh,比亚迪秦,1,23.90,2.2,1.8,1.5,13,0,5200,0,13.00
sh,荣威350,1,10.70,3.5,3,1.5,15,0,3500,0,5.00
sh,大众POLO,2,13.70,3.9,4.6,1.6,31,0,3500,2,6.20
sh,斯柯达明锐,1,19.50,13.5,7.6,1.8,17,0,3500,0,5.20
sh,福特福克斯,1,11.90,4.1,2.7,1.8,25,0,3500,1,6.60
sh,别克凯越,1,11.70,8.5,9.11,1.6,81,2,3000,5,1.70
sh,别克凯越,1,11.10,1.8,2.6,1.5,11,0,3500,1,6.20
sh,日产骐达,1,13.80,6.3,6.6,1.6,57,0,3500,0,5.48
sh,起亚K5,1,20.50,8.4,4.8,2.0,9,0,3800,3,9.50
sh,雪佛兰乐风,1,8.90,6.6,7.5,1.4,31,1,3000,0,2.50
sh,斯柯达晶锐,2,10.50,3.6,5.8,1.6,29,0,3500,5,3.20
sh,哈弗H6,1,11.50,5.2,4.10,2.0,35,0,3500,0,5.00
sh,别克君威,1,22.10,7.3,6.8,2.0,33,2,3500,5,7.20
sh,雪佛兰科鲁兹,1,13.00,9.3,3.10,1.6,17,0,3500,0,5.60
sh,雪佛兰迈锐宝,1,20.30,2.9,2.2,2.0,21,0,4800,3,12.00
sh,大众POLO,1,9.30,5.6,4.10,1.4,33,0,3500,4,3.50
sh,凯翼X3,1,9.80,0.2,0.1,1.6,7,1,3500,1,7.30
sh,福特福克斯,1,13.90,4.8,5.11,1.8,15,0,3500,2,4.95
sh,福特蒙迪欧-致胜,1,21.70,12.1,5.10,2.0,15,0,3500,12,7.50
sh,别克英朗,1,14.90,5.8,4.2,1.6,13,0,3500,2,6.50
sh,福特翼搏,2,13.90,2.2,4,1.5,11,0,3500,4,7.20
sh,别克凯越,2,11.40,4.3,4.3,1.6,17,0,3500,0,4.80
sh,福特蒙迪欧-致胜,2,23.60,6.2,5.7,2.0,11,0,3500,5,8.50
sh,雪佛兰科鲁兹,2,14.60,7.6,5.8,1.6,21,0,3500,8,5.00
sh,别克英朗,1,18.60,1.2,4.8,1.6,5,0,3500,4,7.50
sh,福特福克斯,1,13.00,4.5,3.4,1.6,61,0,3500,2,6.10
sh,大众POLO,1,11.70,7.5,7.9,1.6,25,2,3500,2,3.76
sh,别克凯越,1,11.70,4.6,4.3,1.6,31,0,3500,5,4.50
sh,菲亚特菲翔,1,13.30,6.2,2.10,1.4,17,0,3500,0,7.00
sh,别克凯越,2,12.80,10.8,7.10,1.6,23,0,3500,7,3.30
sh,斯柯达明锐,1,15.90,9.9,7.4,1.6,19,0,3500,7,4.10
sh,雪佛兰迈锐宝,1,19.70,6.6,3.9,2.0,47,1,3740,0,9.35
sh,大众POLO,1,10.60,6.4,7.7,1.6,23,0,3500,4,3.50
sh,福特福克斯,1,14.20,4.5,3.10,1.6,49,0,3500,4,6.70
sh,标致308,1,14.50,1.6,3.6,1.6,63,0,3500,3,6.50
sh,斯柯达明锐,1,16.30,12.1,7.4,2.0,7,0,3500,4,5.70
sh,标致3008,2,20.30,3.0,2.3,2.0,43,0,3920,7,9.80
sh,丰田凯美瑞,1,24.60,5.5,6.7,2.4,83,0,4000,2,10.00
sh,铃木奥拓,1,6.50,4.0,4,1.0,41,0,3500,3,3.10
sh,大众POLO,2,12.10,11.8,4.8,1.6,27,1,3500,4,5.00
sh,标致307,1,10.10,4.6,6.1,1.6,17,0,3500,1,3.50
sh,沃尔沃S40,1,31.30,7.6,7,2.0,19,1,3500,5,7.80
sh,比亚迪速锐,1,8.20,6.1,3.6,1.5,57,0,3500,0,3.60
sh,福特蒙迪欧-致胜,1,24.30,10.6,6.11,2.3,41,0,3500,0,6.00
sh,MG6,2,18.10,3.6,6.5,1.8,179,0,3500,0,5.10
sh,别克凯越,1,11.10,6.3,3.8,1.5,53,1,3500,3,4.30
sh,大众速腾,1,15.70,6.4,7.10,1.6,57,0,3500,1,4.50
sh,斯柯达明锐,1,17.50,8.1,6.11,1.4,31,1,3500,3,5.60
sh,起亚K5,2,20.50,4.7,5,2.0,43,0,3600,6,9.00
sh,荣威350,1,10.90,6.2,3.10,1.5,59,0,3500,3,3.70
sh,斯巴鲁傲虎,1,32.50,7.4,7.5,2.5,31,0,4960,3,12.40
sh,大众高尔夫,1,18.00,1.5,3.5,1.4,67,1,4360,1,10.90
sh,MG6,1,16.00,9.5,6.2,1.8,35,1,3500,4,4.60
sh,奥迪Q5,1,41.60,8.6,4.1,2.0,23,0,9000,1,22.50
sh,哈弗H6,2,13.40,2.7,1.1,1.5,69,0,3500,3,7.90
sh,福特蒙迪欧-致胜,1,27.40,8.9,6.2,2.0,33,1,3500,0,7.90
sh,马自达睿翼,1,17.90,6.1,5.2,2.0,39,1,3500,4,8.20
sh,别克英朗,2,19.70,3.5,5.2,1.6,27,0,3500,0,7.50
sh,起亚K5,1,23.30,8.6,5.3,2.0,43,0,3800,7,9.50
sh,奇瑞瑞虎,1,9.70,8.5,4.11,1.6,35,0,3000,3,2.80
sh,哈弗H6,1,14.00,5.8,3.7,1.5,21,0,3500,6,7.30
sh,雪佛兰科帕奇,1,20.30,5.4,1.2,2.4,69,0,5040,2,12.60
sh,日产逍客,1,17.90,10.4,6,2.0,21,0,3500,9,7.70
sh,江淮和悦,1,8.30,6.4,5.11,1.5,75,1,3000,2,1.95
sh,大众迈腾,1,25.30,6.6,3.9,1.8,87,0,5800,4,14.50
sh,福特福克斯,1,14.60,7.8,7.11,1.8,15,1,3500,8,3.90
sh,奥迪A3,2,25.40,3.5,2.1,1.4,97,0,6392,1,15.98
sh,福特致胜,1,21.10,13.2,3.6,2.3,49,1,3500,1,8.50
sh,别克君越,1,25.60,4.0,1.7,2.4,31,1,5840,0,14.60
sh,福特蒙迪欧,1,26.40,14.0,3.5,2.0,49,0,5520,6,13.80
sh,别克英朗,1,14.90,1.4,1.4,1.5,69,0,3800,1,9.50
sh,别克君威,1,28.20,6.6,2.9,2.0,59,0,5680,2,14.20
sh,别克英朗,2,16.60,4.4,3.7,1.6,31,0,3500,0,8.00
sh,雪佛兰科帕奇,1,24.60,6.7,4.3,2.4,21,0,4000,4,10.00
sh,长安商用欧诺,1,4.20,7.1,1.2,1.5,15,0,3000,6,2.20
sh,奥迪A5,1,57.00,6.8,8,2.0,245,0,6120,2,15.30
sh,起亚K5,1,20.50,3.7,4.9,2.0,83,0,3920,0,9.80
sh,大众途安,1,18.60,5.5,2.4,1.4,79,0,4400,3,11.00
sh,大众朗逸,1,15.00,3.0,4.8,1.6,19,0,3500,0,7.90
sh,起亚KX3,1,15.30,5.3,1.8,1.6,25,0,3800,0,9.50
sh,铃木奥拓,1,4.50,5.3,3,1.0,27,0,3000,1,2.48
sh,福特蒙迪欧,2,24.20,4.3,3.6,2.0,29,0,5680,6,14.20
sh,东风风行菱智,1,6.40,4.8,2.7,1.5,7,0,3500,0,3.30
sh,启辰R50,1,7.80,4.7,3.4,1.6,9,1,3500,5,4.00
sh,别克君越,2,23.90,14.6,9.7,2.4,241,1,3000,4,2.90
sh,雪佛兰科鲁兹,1,12.60,3.1,2.4,1.6,53,0,3500,3,6.00
sh,起亚KX3,1,15.30,0.1,0.1,1.6,63,0,4392,0,10.98
sh,MG3,1,9.70,3.5,3.10,1.5,113,0,3500,5,3.80
sh,斯柯达明锐,1,13.60,8.9,7.7,1.6,53,0,3500,0,3.80
sh,雪佛兰科鲁兹,1,13.00,5.1,3.3,1.6,43,0,3500,3,5.80
